keyphrase	tfidf	cuewords	localspan	cscore	dispersion	keyword
function	0.000777405594946	0.0	0.0	0.0	0.0	False
sum	0.00054910704317	0.0	0.0	0.0	0.0	False
xij	0.000330065007774	0.0	0.0	0.0	0.0	False
numerator	0.000575096402101	0.0	0.0	0.0	0.0	False
counts	0.000268531399173	0.0	0.0	0.0	0.0	False
observed	0.000671328497933	0.0	0.0	0.0	0.0	False
total	0.000189513009761	0.0	0.0	0.0	0.0	False
denominator	0.00152591697448	0.0	0.0	0.0	0.0	False
ratio	0.000210011211614	0.0	0.0	0.0	0.0	False
fraction	0.000134265699587	0.0	0.0	0.0	0.0	False
mail	0.000210011211614	0.0	0.0	0.0	0.0	False
end	4.4871228963e-05	0.0	0.0	0.0	0.0	False
laplace	0.00200029706549	0.0	0.0	0.0	0.0	False
smoothing	0.00178023647023	0.0	0.0	0.0	0.0	False
add	0.000468161500475	0.0	0.0	0.0	0.0	False
top	0.000270296274635	0.0	0.0	0.0	0.0	False
wondering	0.00016570292748	0.0	0.0	0.0	0.0	False
essentially	4.74406087286e-05	0.0	0.0	0.0	0.0	False
identity	0.000251037637251	0.0	0.0	0.0	0.0	False
apologize	0.000254319495747	0.0	0.0	0.0	0.0	False
realized	0.000117420471761	0.0	0.0	0.0	0.0	False
overload	0.000285756723641	0.0	0.0	0.0	0.0	False
notation	0.000504294451451	0.0	0.0	0.0	0.0	False
alphabet	0.000386331967577	0.0	0.0	0.0	0.0	False
makes	9.8370404365e-05	0.0	0.0	0.0	0.0	False
sense	0.000118601521822	0.0	0.0	0.0	0.0	False
absolutely	0.000109881091203	0.0	0.0	0.0	0.0	False
stole	0.000405810519802	0.0	0.0	0.0	0.0	False
translate	0.000134265699587	0.0	0.0	0.0	0.0	False
properly	0.000229934887364	0.0	0.0	0.0	0.0	False
raise	0.000179914830906	0.0	0.0	0.0	0.0	False
hand	8.33499194687e-05	0.0	0.0	0.0	0.0	False
method	0.000272114353992	0.0	0.0	0.0	0.0	False
suppose	7.11609130929e-05	0.0	0.0	0.0	0.0	False
divided	0.000292448750511	0.0	0.0	0.0	0.0	False
gaussian	0.000579497951366	0.0	0.0	0.0	0.0	False
discriminant	0.000762958487242	0.0	0.0	0.0	0.0	False
analysis	0.000288610661998	0.0	0.0	0.0	0.0	False
throwing	0.000134265699587	0.0	0.0	0.0	0.0	False
board	0.000469681887046	0.0	0.0	0.0	0.0	False
proving	0.000179914830906	0.0	0.0	0.0	0.0	False
figure	0.000117040375119	0.0	0.0	0.0	0.0	False
log	0.000336196300967	0.0	0.0	0.0	0.0	False
parameterized	0.000630033634841	0.0	0.0	0.0	0.0	False
drop	0.000308378750674	0.0	0.0	0.0	0.0	False
simply	0.000251037637251	0.0	0.0	0.0	0.0	False
put	8.6451756756e-05	0.0	0.0	0.0	0.0	False
pfyi	0.000285756723641	0.0	0.0	0.0	0.0	False
fixed	0.000481017769997	0.0	0.0	0.0	0.0	False
iyi	0.0	0.0	0.0	0.0	0.0	False
maximize	0.00134265699587	0.0	0.0	0.0	0.0	False
wrote	0.000411313886773	0.0	0.0	0.0	0.0	False
play	0.000671328497933	0.0	0.0	0.0	0.0	False
homework	0.000193165983789	0.0	0.0	0.0	0.0	False
verify	0.000229934887364	0.0	0.0	0.0	0.0	False
find	5.60890362037e-05	0.0	0.0	0.0	0.0	False
derived	9.62035539994e-05	0.0	0.0	0.0	0.0	False
wraps	0.000535721951161	0.0	0.0	0.0	0.0	False
last	0.0	0.0	0.0	0.0	0.0	False
presented	7.84438633101e-05	0.0	0.0	0.0	0.0	False
reasons	0.000102406737529	0.0	0.0	0.0	0.0	False
hypothesized	0.000508638991495	0.0	0.0	0.0	0.0	False
truth	0.000229934887364	0.0	0.0	0.0	0.0	False
understood	0.000134265699587	0.0	0.0	0.0	0.0	False
researchers	0.000462568126011	0.0	0.0	0.0	0.0	False
bit	0.000118601521822	0.0	0.0	0.0	0.0	False
straightforward	0.000330065007774	0.0	0.0	0.0	0.0	False
implement	0.000146224375255	0.0	0.0	0.0	0.0	False
variant	0.000254319495747	0.0	0.0	0.0	0.0	False
exclamation	0.000405810519802	0.0	0.0	0.0	0.0	False
data	9.16571507658e-05	0.0	0.0	0.0	0.0	False
shuffle	0.000285756723641	0.0	0.0	0.0	0.0	False
natural	0.000189513009761	0.0	0.0	0.0	0.0	False
language	0.000352261415284	0.0	0.0	0.0	0.0	False
unique	0.000193165983789	0.0	0.0	0.0	0.0	False
grand	0.000459869774728	0.0	0.0	0.0	0.0	False
higher	0.000109881091203	0.0	0.0	0.0	0.0	False
markup	0.000330065007774	0.0	0.0	0.0	0.0	False
bigram	0.000405810519802	0.0	0.0	0.0	0.0	False
trigram	0.000405810519802	0.0	0.0	0.0	0.0	False
non-linear	0.00342908068369	0.0	0.0	0.0	0.0	False
logistic	0.00200446187938	0.0	0.0	0.0	0.0	False
regression	0.00154189375337	0.0	0.0	0.0	0.0	False
forming	3.45807027024e-05	0.0	0.0	0.0	0.0	False
hypothesis	0.000352261415284	0.0	0.0	0.0	0.0	False
grade	0.00017857398372	0.0	0.0	0.0	0.0	False
descends	0.000210011211614	0.0	0.0	0.0	0.0	False
newton	0.0	0.0	0.0	0.0	0.0	False
straight	0.000420245376209	0.0	0.0	0.0	0.0	False
line	0.000458424557078	0.0	0.0	0.0	0.0	False
separates	0.00136057176996	0.0	0.0	0.0	0.0	False
negative	0.000192407107999	0.0	0.0	0.0	0.0	False
division	0.00132562341984	0.0	0.0	0.0	0.0	False
boundaries	0.00129396690473	0.0	0.0	0.0	0.0	False
result	5.85201875594e-05	0.0	0.0	0.0	0.0	False
assume	0.000208374798672	0.0	0.0	0.0	0.0	False
exponential	0.000431322301576	0.0	0.0	0.0	0.0	False
family	0.000630033634841	0.0	0.0	0.0	0.0	False
true	0.000108118509854	0.0	0.0	0.0	0.0	False
posterior	0.000285756723641	0.0	0.0	0.0	0.0	False
falls	0.00032964327361	0.0	0.0	0.0	0.0	False
linear	0.000672392601935	0.0	0.0	0.0	0.0	False
briefly	9.62035539994e-05	0.0	0.0	0.0	0.0	False
complex	9.62035539994e-05	0.0	0.0	0.0	0.0	False
motivate	0.000251037637251	0.0	0.0	0.0	0.0	False
picture	0.000199093226394	0.0	0.0	0.0	0.0	False
convention	0.000549405456017	0.0	0.0	0.0	0.0	False
follow	5.85201875594e-05	0.0	0.0	0.0	0.0	False
earlier	0.000199093226394	0.0	0.0	0.0	0.0	False
diagram	0.00016570292748	0.0	0.0	0.0	0.0	False
denote	0.000192407107999	0.0	0.0	0.0	0.0	False
unit	0.00164388660466	0.0	0.0	0.0	0.0	False
circle	0.000268531399173	0.0	0.0	0.0	0.0	False
computation	0.000241602358236	0.0	0.0	0.0	0.0	False
note	0.000270296274635	0.0	0.0	0.0	0.0	False
input	0.000298639839591	0.0	0.0	0.0	0.0	False
outputs	0.000884371650475	0.0	0.0	0.0	0.0	False
theta	0.00462568126011	0.0	0.0	0.0	0.0	False
sigmoid	0.00152591697448	0.0	0.0	0.0	0.0	False
bunch	0.00017857398372	0.0	0.0	0.0	0.0	False
feed	0.00114302689456	0.0	0.0	0.0	0.0	False
names	0.000134265699587	0.0	0.0	0.0	0.0	False
call	5.39670256592e-06	0.0	0.0	0.0	0.0	False
intermediate	0.00114302689456	0.0	0.0	0.0	0.0	False
concrete	0.000143774100525	0.0	0.0	0.0	0.0	False
middle	0.000308378750674	0.0	0.0	0.0	0.0	False
transpose	0.00517864552789	0.0	0.0	0.0	0.0	False
append	0.000330065007774	0.0	0.0	0.0	0.0	False
cluttered	0.000285756723641	0.0	0.0	0.0	0.0	False
cost	0.000537062798346	0.0	0.0	0.0	0.0	False
one-half	0.00017857398372	0.0	0.0	0.0	0.0	False
minus	0.000502140444509	0.0	0.0	0.0	0.0	False
familiar	0.000179914830906	0.0	0.0	0.0	0.0	False
quadratic	0.00028754820105	0.0	0.0	0.0	0.0	False
gradient	0.000965829918943	0.0	0.0	0.0	0.0	False
interscent	0.000811621039603	0.0	0.0	0.0	0.0	False
minimize	0.000192407107999	0.0	0.0	0.0	0.0	False
descent	0.00114967443682	0.0	0.0	0.0	0.0	False
stated	0.000117420471761	0.0	0.0	0.0	0.0	False
differently	1.09300449294e-05	0.0	0.0	0.0	0.0	False
close	5.41659193322e-05	0.0	0.0	0.0	0.0	False
green	0.000143774100525	0.0	0.0	0.0	0.0	False
propagation	0.000285756723641	0.0	0.0	0.0	0.0	False
hear	0.000251037637251	0.0	0.0	0.0	0.0	False
advantages	0.000154189375337	0.0	0.0	0.0	0.0	False
disadvantages	0.000210011211614	0.0	0.0	0.0	0.0	False
show	0.000355804565465	0.0	0.0	0.0	0.0	False
interesting	9.9546613197e-05	0.0	0.0	0.0	0.0	False
hidden	0.00137960932419	0.0	0.0	0.0	0.0	False
layer	0.00142859186976	0.0	0.0	0.0	0.0	False
video	0.00231984098472	0.0	0.0	0.0	0.0	False
switch	0.000234840943523	0.0	0.0	0.0	0.0	False
laptop	0.000386331967577	0.0	0.0	0.0	0.0	False
made	5.85201875594e-05	0.0	0.0	0.0	0.0	False
friend	0.000386331967577	0.0	0.0	0.0	0.0	False
yann	0.0012174315594	0.0	0.0	0.0	0.0	False
lecun	0.000811621039603	0.0	0.0	0.0	0.0	False
professor	0.000285756723641	0.0	0.0	0.0	0.0	False
york	0.000330065007774	0.0	0.0	0.0	0.0	False
university	0.000154189375337	0.0	0.0	0.0	0.0	False
developed	0.000719799301852	0.0	0.0	0.0	0.0	False
hammerton	0.000405810519802	0.0	0.0	0.0	0.0	False
digit	0.000469681887046	0.0	0.0	0.0	0.0	False
recognition	0.000254319495747	0.0	0.0	0.0	0.0	False
convolutional	0.000405810519802	0.0	0.0	0.0	0.0	False
system	0.00015688772662	0.0	0.0	0.0	0.0	False
lenet	0.000405810519802	1.0	0.0	0.0	0.0	False
display	0.000431322301576	0.0	0.0	0.0	0.0	False
hum	0.000330065007774	0.0	0.0	0.0	0.0	False
screen	0.00033140585496	0.0	0.0	0.0	0.0	False
side	9.9546613197e-05	0.0	0.0	0.0	0.0	False
guys	0.000192407107999	0.0	0.0	0.0	0.0	False
entertained	0.000285756723641	0.0	0.0	0.0	0.0	False
waiting	0.00017857398372	0.0	0.0	0.0	0.0	False
chalkboard	0.000762958487242	0.0	0.0	0.0	0.0	False
unlike	0.000229934887364	0.0	0.0	0.0	0.0	False
respond	0.000357147967441	0.0	0.0	0.0	0.0	False
non-convex	0.000285756723641	0.0	0.0	0.0	0.0	False
optimization	0.000805594197519	0.0	0.0	0.0	0.0	False
run	7.11609130929e-05	0.0	0.0	0.0	0.0	False
converse	0.000117420471761	0.0	0.0	0.0	0.0	False
global	0.00016570292748	0.0	0.0	0.0	0.0	False
local	0.000117420471761	0.0	0.0	0.0	0.0	False
harder	0.000229934887364	0.0	0.0	0.0	0.0	False
design	7.84438633101e-05	0.0	0.0	0.0	0.0	False
choices	6.80285884981e-05	0.0	0.0	0.0	0.0	False
rate	0.000143774100525	0.0	0.0	0.0	0.0	False
ongoing	0.000405810519802	0.0	0.0	0.0	0.0	False
vast	0.000229934887364	0.0	0.0	0.0	0.0	False
majority	0.000431322301576	0.0	0.0	0.0	0.0	False
perceive	0.000330065007774	0.0	0.0	0.0	0.0	False
contested	0.000330065007774	0.0	0.0	0.0	0.0	False
personally	0.000117420471761	0.0	0.0	0.0	0.0	False
hard	0.000117420471761	0.0	0.0	0.0	0.0	False
verge	0.000405810519802	0.0	0.0	0.0	0.0	False
complicated	8.40490752418e-05	0.0	0.0	0.0	0.0	False
years	0.000168098150484	0.0	0.0	0.0	0.0	False
invented	0.000285756723641	0.0	0.0	0.0	0.0	False
audio	0.000254319495747	0.0	0.0	0.0	0.0	False
soundboard	0.000405810519802	0.0	0.0	0.0	0.0	False
happening	2.70829596661e-05	0.0	0.0	0.0	0.0	False
mouse	0.000229934887364	0.0	0.0	0.0	0.0	False
pointer	0.000154189375337	0.0	0.0	0.0	0.0	False
image	0.000770946876686	0.0	0.0	0.0	0.0	False
recognize	0.000357147967441	0.0	0.0	0.0	0.0	False
answer	4.5649131319e-05	0.0	0.0	0.0	0.0	False
lenet-5	0.000405810519802	0.0	0.0	0.0	0.0	False
correctly	0.000965829918943	0.0	0.0	0.0	0.0	False
left	6.82711583526e-05	0.0	0.0	0.0	0.0	False
portion	0.00017857398372	0.0	0.0	0.0	0.0	False
edges	0.000386331967577	0.0	0.0	0.0	0.0	False
right-hand	0.000285756723641	0.0	0.0	0.0	0.0	False
bottom	0.000117420471761	0.0	0.0	0.0	0.0	False
fonts	0.000330065007774	0.0	0.0	0.0	0.0	False
robustness	0.000330065007774	0.0	0.0	0.0	0.0	False
noise	8.40490752418e-05	0.0	0.0	0.0	0.0	False
kind	1.12178072407e-05	0.0	0.0	0.0	0.0	False
fun	0.000210011211614	0.0	0.0	0.0	0.0	False
changed	0.000324995515993	0.0	0.0	0.0	0.0	False
world	0.000125518818626	0.0	0.0	0.0	0.0	False
produced	0.000234840943523	0.0	0.0	0.0	0.0	False
wgbh	0.000330065007774	0.0	0.0	0.0	0.0	False
television	0.000229934887364	0.0	0.0	0.0	0.0	False
corporation	0.000330065007774	0.0	0.0	0.0	0.0	False
british	0.000330065007774	0.0	0.0	0.0	0.0	False
foreclass	0.000405810519802	0.0	0.0	0.0	0.0	False
incorporation	0.000193165983789	0.0	0.0	0.0	0.0	False
aired	0.000330065007774	0.0	0.0	0.0	0.0	False
pbs	0.000330065007774	0.0	0.0	0.0	0.0	False
ago	0.000154189375337	0.0	0.0	0.0	0.0	False
nettalk	0.0012174315594	0.0	0.0	0.0	0.0	False
terry	0.000811621039603	0.0	0.0	0.0	0.0	False
sejnowski	0.000405810519802	0.0	0.0	0.0	0.0	False
milestones	0.000330065007774	0.0	0.0	0.0	0.0	False
history	0.000892869918602	0.0	0.0	0.0	0.0	False
application	5.40592549269e-05	0.0	0.0	0.0	0.0	False
read	0.000199093226394	0.0	0.0	0.0	0.0	False
english	0.000229934887364	0.0	0.0	0.0	0.0	False
verbally	0.000405810519802	0.0	0.0	0.0	0.0	False
sounds	0.00126006726968	0.0	0.0	0.0	0.0	False
excitement	0.000459869774728	0.0	0.0	0.0	0.0	False
part	5.46502246472e-06	0.0	0.0	0.0	0.0	False
foresight	0.000405810519802	0.0	0.0	0.0	0.0	False
child-like	0.000405810519802	0.0	0.0	0.0	0.0	False
voice	0.00114302689456	0.0	0.0	0.0	0.0	False
visiting	0.000210011211614	1.0	0.0	0.0	0.0	False
grandmother	0.000405810519802	0.0	0.0	0.0	0.0	False
perception	0.000405810519802	0.0	0.0	0.0	0.0	False
impression	0.000571513447281	0.0	0.0	0.0	0.0	False
young	0.000330065007774	0.0	0.0	0.0	0.0	False
child	0.000193165983789	0.0	0.0	0.0	0.0	False
speak	0.000143774100525	0.0	0.0	0.0	0.0	False
helped	0.000134265699587	0.0	0.0	0.0	0.0	False
academia	0.000811621039603	0.0	0.0	0.0	0.0	False
early	0.000143774100525	0.0	0.0	0.0	0.0	False
begin	0.000117040375119	0.0	0.0	0.0	0.0	False
attempts	0.000579497951366	0.0	0.0	0.0	0.0	False
letters	0.000386331967577	0.0	0.0	0.0	0.0	False
phrase	0.000285756723641	0.0	0.0	0.0	0.0	False
pronouncing	0.000405810519802	0.0	0.0	0.0	0.0	False
phonetic	0.000405810519802	0.0	0.0	0.0	0.0	False
pronunciation	0.000405810519802	0.0	0.0	0.0	0.0	False
adjusting	0.000254319495747	0.0	0.0	0.0	0.0	False
connection	0.000102828471693	0.0	0.0	0.0	0.0	False
strengths	0.000330065007774	0.0	0.0	0.0	0.0	False
net	0.000193165983789	0.0	0.0	0.0	0.0	False
slowly	0.000210011211614	0.0	0.0	0.0	0.0	False
improves	0.00016570292748	0.0	0.0	0.0	0.0	False
overnight	0.000330065007774	0.0	0.0	0.0	0.0	False
candy	0.000811621039603	0.0	0.0	0.0	0.0	False
understands	1.42119034257e-05	0.0	0.0	0.0	0.0	False
associating	0.000102828471693	0.0	0.0	0.0	0.0	False
amazing	0.000229934887364	0.0	0.0	0.0	0.0	False
speech	0.000330065007774	0.0	0.0	0.0	0.0	False
dow	0.000405810519802	0.0	0.0	0.0	0.0	False
jones	0.000405810519802	0.0	0.0	0.0	0.0	False
profit	0.000330065007774	0.0	0.0	0.0	0.0	False
landmark	0.000405810519802	0.0	0.0	0.0	0.0	False
approve	0.000285756723641	0.0	0.0	0.0	0.0	False
progression	0.000193165983789	0.0	0.0	0.0	0.0	False
pursue	0.000285756723641	0.0	0.0	0.0	0.0	False
clever	0.000508638991495	0.0	0.0	0.0	0.0	False
convey	0.000579497951366	0.0	0.0	0.0	0.0	False
intuitions	0.00117420471761	0.0	0.0	0.0	0.0	False
crosses	9.62035539994e-05	0.0	0.0	0.0	0.0	False
iff	0.000405810519802	0.0	0.0	0.0	0.0	False
stands	0.000268531399173	0.0	0.0	0.0	0.0	False
double	0.000384814215997	0.0	0.0	0.0	0.0	False
implication	0.000229934887364	0.0	0.0	0.0	0.0	False
sign	0.000268531399173	0.0	0.0	0.0	0.0	False
confident	0.00101727798299	0.0	0.0	0.0	0.0	False
nice	0.00023533158993	0.0	0.0	0.0	0.0	False
fit	0.000134265699587	0.0	0.0	0.0	0.0	False
correct	0.000204085765494	0.0	0.0	0.0	0.0	False
margins	0.0109205830039	0.0	0.0	0.0	0.0	False
define	0.000162497757997	0.0	0.0	0.0	0.0	False
rest	0.000384814215997	0.0	0.0	0.0	0.0	False
linearly	0.000386331967577	0.0	0.0	0.0	0.0	False
remove	0.000134265699587	0.0	0.0	0.0	0.0	False
assumption	0.000143774100525	0.0	0.0	0.0	0.0	False
distance	0.000925136252023	0.0	0.0	0.0	0.0	False
shortly	0.000254319495747	0.0	0.0	0.0	0.0	False
notion	0.000126342006508	0.0	0.0	0.0	0.0	False
formalize	0.000205656943386	0.0	0.0	0.0	0.0	False
geometric	0.00714391809102	0.0	0.0	0.0	0.0	False
pull	0.000254319495747	0.0	0.0	0.0	0.0	False
impossible	0.000210011211614	0.0	0.0	0.0	0.0	False
consistent	0.000109881091203	0.0	0.0	0.0	0.0	False
easier	0.000376556455877	0.0	0.0	0.0	0.0	False
week	0.000234840943523	0.0	0.0	0.0	0.0	False
previously	9.62035539994e-05	0.0	0.0	0.0	0.0	False
role	0.000386331967577	0.0	0.0	0.0	0.0	False
interceptor	0.000330065007774	0.0	0.0	0.0	0.0	False
lumping	0.000330065007774	0.0	0.0	0.0	0.0	False
lowercase	0.000285756723641	0.0	0.0	0.0	0.0	False
real	4.5649131319e-05	0.0	0.0	0.0	0.0	False
germesh	0.000405810519802	0.0	0.0	0.0	0.0	False
hyper	0.00495097511662	0.0	0.0	0.0	0.0	False
plane	0.00281694976716	0.0	0.0	0.0	0.0	False
respect	0.000719659323622	0.0	0.0	0.0	0.0	False
xiyi	0.000660130015549	0.0	0.0	0.0	0.0	False
wrt	0.000405810519802	0.0	0.0	0.0	0.0	False
gamma	0.00463598361093	0.0	0.0	0.0	0.0	False
hat	0.00126006726968	0.0	0.0	0.0	0.0	False
decision	0.000117420471761	0.0	0.0	0.0	0.0	False
confused	0.000154189375337	0.0	0.0	0.0	0.0	False
ignore	0.000134265699587	0.0	0.0	0.0	0.0	False
interpretation	0.000143774100525	0.0	0.0	0.0	0.0	False
large	0.000454083142893	0.0	0.0	0.0	0.0	False
captures	0.000125518818626	0.0	0.0	0.0	0.0	False
small	1.72903513512e-05	0.0	0.0	0.0	0.0	False
statement	8.40490752418e-05	0.0	0.0	0.0	0.0	False
notice	0.00040279709876	0.0	0.0	0.0	0.0	False
long	0.00039221931655	0.0	0.0	0.0	0.0	False
entire	0.000122209534354	0.0	0.0	0.0	0.0	False
min	0.000234840943523	0.0	0.0	0.0	0.0	False
worst	0.00016570292748	0.0	0.0	0.0	0.0	False
purposes	6.31710032538e-05	0.0	0.0	0.0	0.0	False
worst-case	0.000330065007774	0.0	0.0	0.0	0.0	False
easy	0.000288610661998	0.0	0.0	0.0	0.0	False
multiply	0.000537062798346	0.0	0.0	0.0	0.0	False
easily	0.000205656943386	0.0	0.0	0.0	0.0	False
goal	0.000154189375337	0.0	0.0	0.0	0.0	False
arbitrarily	0.000229934887364	0.0	0.0	0.0	0.0	False
scaling	0.000579497951366	0.0	0.0	0.0	0.0	False
de-norm	0.000405810519802	0.0	0.0	0.0	0.0	False
alter-norm	0.000405810519802	0.0	0.0	0.0	0.0	False
minutes	0.00030848541508	0.0	0.0	0.0	0.0	False
axis	0.000154189375337	0.0	0.0	0.0	0.0	False
deliberately	0.000330065007774	0.0	0.0	0.0	0.0	False
algebra	0.000229934887364	0.0	0.0	0.0	0.0	False
quickly	6.31710032538e-05	0.0	0.0	0.0	0.0	False
details	8.33499194687e-05	0.0	0.0	0.0	0.0	False
standard	7.31121876277e-05	0.0	0.0	0.0	0.0	False
geometry	0.000459869774728	0.0	0.0	0.0	0.0	False
degrees	0.000125518818626	0.0	0.0	0.0	0.0	False
norm	0.00251115778925	0.0	0.0	0.0	0.0	False
high	6.80285884981e-05	0.0	0.0	0.0	0.0	False
dimensions	0.00016570292748	0.0	0.0	0.0	0.0	False
stuff	0.000134265699587	0.0	0.0	0.0	0.0	False
website	0.00016570292748	0.0	0.0	0.0	0.0	False
subtract	0.000420022423227	0.0	0.0	0.0	0.0	False
drawn	0.000109881091203	0.0	0.0	0.0	0.0	False
heavy	0.000990195023323	0.0	0.0	0.0	0.0	False
satisfy	0.000352261415284	0.0	0.0	0.0	0.0	False
equation	0.000481017769997	0.0	0.0	0.0	0.0	False
excuse	0.000134265699587	0.0	0.0	0.0	0.0	False
fast	0.00016570292748	0.0	0.0	0.0	0.0	False
solve	0.000179914830906	0.0	0.0	0.0	0.0	False
calculation	0.000229934887364	0.0	0.0	0.0	0.0	False
ideally	0.000210011211614	0.0	0.0	0.0	0.0	False
hope	0.000134265699587	0.0	0.0	0.0	0.0	False
single	5.40592549269e-05	0.0	0.0	0.0	0.0	False
precursor	0.000330065007774	0.0	0.0	0.0	0.0	False
poses	0.000229934887364	0.0	0.0	0.0	0.0	False
subject	0.000616757501349	0.0	0.0	0.0	0.0	False
ways	7.56805238155e-05	0.0	0.0	0.0	0.0	False
difficult	0.000117420471761	0.0	0.0	0.0	0.0	False
constant	7.31121876277e-05	0.0	0.0	0.0	0.0	False
important	4.5649131319e-05	0.0	0.0	0.0	0.0	False
impose	0.000459869774728	0.0	0.0	0.0	0.0	False
factor	0.000125518818626	0.0	0.0	0.0	0.0	False
replace	0.000102828471693	0.0	0.0	0.0	0.0	False
formulation	0.00016570292748	0.0	0.0	0.0	0.0	False
constraint	0.00016570292748	0.0	0.0	0.0	0.0	False
slight	0.000193165983789	0.0	0.0	0.0	0.0	False
comparable	0.000109881091203	0.0	0.0	0.0	0.0	False
infinite	0.000117420471761	0.0	0.0	0.0	0.0	False
dimensional	0.000134265699587	0.0	0.0	0.0	0.0	False
spaces	5.85201875594e-05	0.0	0.0	0.0	0.0	False
efficient	8.40490752418e-05	0.0	0.0	0.0	0.0	False
step	2.37203043643e-05	0.0	0.0	0.0	0.0	False
authorization	0.000229934887364	0.0	0.0	0.0	0.0	False
reminder	0.000229934887364	0.0	0.0	0.0	0.0	False
session	0.000210011211614	0.0	0.0	0.0	0.0	False
right so the idea	0.0	0.0	0.0	4.0	0.0	False
window thats the extend	0.0	0.0	0.0	2.0	0.0	False
sort of a answer	0.0	0.0	0.0	2.0	0.0	False
answer to a question	0.0	0.0	0.0	2.0	0.0	False
right we for instance	0.0	0.0	0.0	2.0	0.0	False
clipping right the point	0.0	0.0	0.0	2.0	0.0	False
primitive so we wanted	0.0	0.0	0.0	2.0	0.0	False
coordinates of the points	0.0	0.0	0.0	2.0	0.0	False
points and the extend	0.0	0.0	0.0	2.0	0.0	False
extend of the window	0.0	0.0	0.0	2.0	0.0	False
point which is inside	0.0	0.0	0.0	2.0	0.0	False
looked at the possibilities	0.0	0.0	0.0	2.0	0.0	False
point to a line	0.0	0.0	0.0	2.0	0.0	False
applying at the end	0.0	0.0	0.0	2.0	0.0	False
points of the line	0.0	0.0	3.99632690542	8.0	0.0	False
determine whether a line	0.0	0.0	0.0	2.0	0.0	False
right where the idea	0.0	0.0	0.0	2.0	0.0	False
right which is shown	0.0	0.0	0.0	2.0	0.0	False
basically give a bit	0.0	0.0	0.0	2.0	0.0	False
give a bit code	0.0	0.0	0.0	2.0	0.0	False
code to this window	0.0	0.0	0.0	2.0	0.0	False
window and the neighboring	0.0	0.0	0.0	2.0	0.0	False
regions it this window	0.0	0.0	0.0	2.0	0.0	False
boundary of the window	0.0	0.0	0.0	2.0	0.0	False
window i can decide	0.0	0.0	0.0	2.0	0.0	False
decide whether the line	0.0	0.0	0.0	4.0	0.0	False
side of the window	0.0	0.0	3.99724517906	6.0	0.0	False
right so in case	0.0	0.0	0.0	2.0	0.0	False
side whether the window	0.0	0.0	0.0	2.0	0.0	False
exist i would declare	0.0	0.0	0.0	2.0	0.0	False
right i can decide	0.0	0.0	0.0	2.0	0.0	False
trivially reject the line	0.0	0.0	0.0	2.0	0.0	False
window then the bit	0.0	0.0	0.0	2.0	0.0	False
operation which we figure	0.0	0.0	0.0	2.0	0.0	False
obtain non zero bit	0.0	0.0	0.0	2.0	0.0	False
rejected by this window	0.0	0.0	0.0	2.0	0.0	False
cases for trivially acceptance	0.0	0.0	0.0	2.0	0.0	False
trivially acceptance and rejection	0.0	0.0	0.0	2.0	0.0	False
right so this line	0.0	0.0	0.0	2.0	0.0	False
line is trivially accepted	0.0	0.0	0.0	2.0	0.0	False
edge of the window	0.0	0.0	3.99632690542	8.0	0.00103449681216	False
end points i found	0.0	0.0	0.0	2.0	0.0	False
trivial rejection criteria doesnt	0.0	0.0	0.0	2.0	0.0	False
criteria doesnt get satisfied	0.0	0.0	0.0	2.0	0.0	False
point on this side	0.0	0.0	0.0	2.0	0.0	False
side the one end	0.0	0.0	0.0	2.0	0.0	False
find out the intersection	0.0	0.0	0.0	4.0	0.0	False
out the intersection point	0.0	0.0	0.0	2.0	0.0	False
segments of the line	0.0	0.0	3.99724517906	6.0	0.0	False
line which is inside	0.0	0.0	0.0	2.0	0.0	False
point and again check	0.0	0.0	0.0	2.0	0.0	False
visible from this window	0.0	0.0	0.0	2.0	0.0	False
right the two end	0.0	0.0	0.0	2.0	0.0	False
satisfying the trivial rejection	0.0	0.0	0.0	2.0	0.0	False
work on the figure	0.0	0.0	0.0	2.0	0.0	False
figure out the segments	0.0	0.0	0.0	2.0	0.0	False
line and therefore check	0.0	0.0	0.0	2.0	0.0	False
segments for trivial rejection	0.0	0.0	0.0	2.0	0.0	False
trivial rejection and acceptance	0.0	0.0	0.0	2.0	0.0	False
cohen and sutherland algorithm	0.0	0.0	0.0	4.0	0.0	False
properties of the cohen	0.0	0.0	0.0	2.0	0.0	False
algorithm right just checking	0.0	0.0	0.0	2.0	0.0	False
checking for the end	0.0	0.0	0.0	2.0	0.0	False
choice for a window	0.0	0.0	0.0	2.0	0.0	False
right so this limitation	0.0	0.0	0.0	2.0	0.0	False
limitation of rectangular region	0.0	0.0	0.0	2.0	0.0	False
popular right it doesnt	0.0	0.0	0.0	2.0	0.0	False
right it doesnt matter	0.0	0.0	0.0	2.0	0.0	False
matter and the extension	0.0	0.0	0.0	2.0	0.0	False
basically we are comparing	0.0	0.0	0.0	2.0	0.0	False
faces of the parallel	0.0	0.0	0.0	2.0	0.0	False
trivially rejected or accepted	0.0	0.0	0.0	2.0	0.0	False
rejected or accepted right	0.0	0.0	0.0	2.0	0.0	False
limitation of this method	0.0	0.0	0.0	2.0	0.0	False
two a rectangular region	0.0	0.0	0.0	2.0	0.0	False
design certain bit code	0.0	0.0	0.0	2.0	0.0	False
